time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-02-08T23:03:26.070Z,28.3431,-43.7581,10,5.4,mb,,45,19.679,0.87,us,us20004yvg,2016-02-09T07:05:54.885Z,"Northern Mid-Atlantic Ridge",earthquake,10.1,1.8,0.025,543,reviewed,us,us
2016-02-08T23:01:35.934Z,39.5352,-120.5962,10,0.5,ml,6,193.91,0.255,0.148,nn,nn00530554,2016-02-09T00:21:59.259Z,"20km E of Downieville, California",earthquake,7.21,11.9,0,1,reviewed,nn,nn
2016-02-08T22:59:46.318Z,39.5417,-120.618,15.6,0.7,ml,6,309.54,0.273,0.1193,nn,nn00530553,2016-02-09T00:15:51.311Z,"18km E of Downieville, California",earthquake,12.33,11.9,0.1,2,reviewed,nn,nn
2016-02-08T22:50:24.760Z,28.2482,-43.7413,10,5,mb,,101,20.444,0.69,us,us20004yvn,2016-02-09T06:52:54.174Z,"Northern Mid-Atlantic Ridge",earthquake,7.9,1.8,0.08,49,reviewed,us,us
2016-02-08T22:29:45.000Z,45.599,-67.338,1,2.5,mb_lg,,,,0.56,us,us20004yxa,2016-02-09T22:17:31.300Z,"44km SSW of Nackawic, Canada",earthquake,2,2,,,reviewed,ott,ott
2016-02-08T22:26:26.610Z,33.57,-116.7476667,5.05,0.4,ml,15,66,0.009796,0.1,ci,ci37521872,2016-02-09T14:14:53.813Z,"7km WNW of Anza, California",earthquake,0.24,0.33,0.192,12,reviewed,ci,ci
2016-02-08T22:25:48.940Z,38.7911667,-122.7978333,3.71,1.06,md,42,77,0.004979,0.07,nc,nc72588140,2016-02-09T19:53:09.625Z,"3km WNW of The Geysers, California",earthquake,0.25,0.34,0.228,13,reviewed,nc,nc
2016-02-08T22:24:59.000Z,59.8114,-152.9951,86.4,1.9,ml,,,,0.83,ak,ak12792264,2016-02-09T06:27:29.606Z,"65km W of Anchor Point, Alaska",earthquake,1.3,1,,,reviewed,ak,ak
2016-02-08T22:22:53.030Z,33.5691667,-116.7518333,5.17,0.75,ml,25,62,0.0127,0.17,ci,ci37521864,2016-02-09T14:15:56.610Z,"7km WNW of Anza, California",earthquake,0.3,0.45,0.189,28,reviewed,ci,ci
2016-02-08T22:18:40.000Z,59.8501,-152.6658,90.4,2.6,ml,12,237.599980992002,0.6422954,0.75,ak,ak12792262,2016-02-09T06:21:15.774Z,"47km W of Anchor Point, Alaska",earthquake,1.2,1.1,,7,automatic,ak,ak
2016-02-08T22:15:47.250Z,47.8233333,-113.4408333,6,0.3,md,3,314,0.386,0.11,mb,mb80123954,2016-02-09T15:48:53.390Z,"54km ESE of Bigfork, Montana",earthquake,3.16,31.61,,1,reviewed,mb,mb
2016-02-08T22:15:36.000Z,45.595,-67.332,1,2.4,mb_lg,,,,0.48,us,us20004yx8,2016-02-09T22:16:14.006Z,"45km N of Calais, Maine",earthquake,2.4,2,,,reviewed,ott,ott
2016-02-08T22:09:19.260Z,38.8591667,-122.9391667,3.85,0.78,md,23,109,0.01524,0.03,nc,nc72588135,2016-02-09T19:41:06.592Z,"9km NE of Cloverdale, California",earthquake,0.25,0.45,0.165,8,reviewed,nc,nc
2016-02-08T22:03:13.640Z,33.3735,-116.4165,11.25,1.86,ml,75,21,0.06231,0.21,ci,ci37521848,2016-02-09T16:13:23.460Z,"14km NNW of Borrego Springs, California",earthquake,0.15,0.5,0.126,66,reviewed,ci,ci
2016-02-08T22:02:55.750Z,33.6011667,-116.7396667,12.37,0.34,ml,20,71,0.02171,0.1,ci,ci37521840,2016-02-09T15:52:29.584Z,"8km NW of Anza, California",earthquake,0.25,0.36,0.106,6,reviewed,ci,ci
2016-02-08T22:02:10.980Z,34.0248333,-117.23,15.41,1.1,ml,40,65,0.09583,0.14,ci,ci37521832,2016-02-09T15:37:16.977Z,"4km SE of Loma Linda, California",earthquake,0.18,0.34,0.099,14,reviewed,ci,ci
2016-02-08T22:01:10.800Z,38.8208351,-122.8580017,2.09,0.44,md,6,145,0.01809,0.03,nc,nc72588125,2016-02-08T22:21:06.468Z,"10km WNW of The Geysers, California",earthquake,1.22,1.04,0.15,2,automatic,nc,nc
2016-02-08T21:47:46.480Z,38.8068352,-122.822998,2.04,0.84,md,12,119,0.005238,0.02,nc,nc72588115,2016-02-08T22:09:05.438Z,"6km WNW of The Geysers, California",earthquake,0.39,0.61,0.04,4,automatic,nc,nc
2016-02-08T21:45:17.110Z,47.7621667,-113.8295,9.87,0.68,md,12,176,0.159,0.09,mb,mb80123919,2016-02-08T23:15:07.790Z,"26km ENE of Polson, Montana",earthquake,0.7,1.41,0.244,5,reviewed,mb,mb
2016-02-08T21:41:20.580Z,36.9533333,-121.44,5.12,1.18,md,30,74,0.0417,0.06,nc,nc72588110,2016-02-09T22:24:03.947Z,"11km NNW of Hollister, California",earthquake,0.26,0.47,0.139,22,reviewed,nc,nc
2016-02-08T21:36:14.090Z,33.6866667,-116.7311667,14.87,0.81,ml,38,44,0.03173,0.15,ci,ci37521816,2016-02-09T15:26:50.880Z,"6km S of Idyllwild, California",earthquake,0.19,0.33,0.125,17,reviewed,ci,ci
2016-02-08T21:30:12.923Z,41.9705,-120.1592,7,0.7,ml,5,145.13,0.127,0.2211,nn,nn00530537,2016-02-08T23:14:17.492Z,"28km SSE of Lakeview, Oregon",earthquake,3.61,6.8,0,1,reviewed,nn,nn
2016-02-08T21:18:09.510Z,35.4075,-117.4131667,2.7,2.19,ml,32,52,0.1237,0.14,ci,ci37521800,2016-02-09T15:03:51.692Z,"20km E of Johannesburg, California",earthquake,0.16,0.68,0.157,53,reviewed,ci,ci
2016-02-08T21:16:09.720Z,19.712,-97.4219,28.09,4.6,mb,,127,1.699,1.1,us,us20004yuq,2016-02-09T02:12:43.387Z,"13km SSW of Teziutlan, Mexico",earthquake,8.5,6.7,0.044,157,reviewed,us,us
2016-02-08T21:00:29.780Z,36.9563333,-121.4465,5.03,2.6,md,71,47,0.04364,0.1,nc,nc72588105,2016-02-09T20:59:10.584Z,"12km ESE of Gilroy, California",earthquake,0.12,0.32,0.16,95,reviewed,nc,nc
2016-02-08T20:59:35.430Z,-19.306,-172.8159,41.97,5.3,mb,,26,8.8,1.35,us,us20004yui,2016-02-09T05:02:17.228Z,"142km ESE of Neiafu, Tonga",earthquake,11.3,6,0.035,267,reviewed,us,us
2016-02-08T20:52:28.960Z,36.2265,-120.7965,7.08,1.3,md,30,118,0.01125,0.11,nc,nc72588100,2016-02-09T21:05:05.780Z,"29km E of King City, California",earthquake,0.38,0.34,0.163,12,reviewed,nc,nc
2016-02-08T20:50:59.410Z,33.8598333,-117.515,-0.48,1.14,ml,33,62,0.04148,0.16,ci,ci37521784,2016-02-09T00:26:41.890Z,"2km SSE of Home Gardens, California",quarry blast,0.39,31.61,0.139,31,reviewed,ci,ci
2016-02-08T20:39:45.690Z,28.3124,-43.831,10,5,mb,,93,29.846,0.76,us,us20004yum,2016-02-10T17:41:52.362Z,"Northern Mid-Atlantic Ridge",earthquake,8.6,1.8,0.04,202,reviewed,us,us
2016-02-08T20:34:47.760Z,34.1143333,-117.4881667,4.25,1.29,ml,31,62,0.09333,0.15,ci,ci37521776,2016-02-09T14:15:59.805Z,"3km NW of Fontana, California",earthquake,0.24,0.58,0.174,27,reviewed,ci,ci
2016-02-08T20:15:36.250Z,45.289,-109.8635,11.36,1.82,ml,10,110,0.097,0.25,mb,mb80123864,2016-02-08T21:00:27.370Z,"41km SW of Absarokee, Montana",earthquake,0.88,1.22,0.026,4,reviewed,mb,mb
2016-02-08T20:10:04.380Z,38.8209991,-122.8051682,2.75,0.9,md,13,84,0.004518,0.03,nc,nc72588090,2016-02-08T21:02:04.285Z,"6km NW of The Geysers, California",earthquake,0.34,0.78,0.28,4,automatic,nc,nc
2016-02-08T20:09:27.600Z,46.9436667,-112.395,5,0.95,md,11,136,0.077,0.2,mb,mb80123854,2016-02-08T20:35:44.400Z,"21km E of Lincoln, Montana",earthquake,0.69,31.61,0.275,8,reviewed,mb,mb
2016-02-08T20:02:50.110Z,38.8218346,-122.8511658,2.06,0.19,md,5,122,0.02073,0.01,nc,nc72588080,2016-02-08T20:50:04.264Z,"9km WNW of The Geysers, California",earthquake,0.82,2.37,0.11,2,automatic,nc,nc
2016-02-08T19:58:32.420Z,37.3255,-122.1025,-0.32,1.51,md,6,217,0.01158,0.04,nc,nc72588075,2016-02-09T02:44:37.200Z,"11km E of Quarry near Portola Valley, CA",quarry blast,1.46,31.61,0.673,5,reviewed,nc,nc
2016-02-08T19:40:21.110Z,37.316,-122.101,-0.32,1.69,md,8,253,0.01905,0.04,nc,nc72588070,2016-02-09T02:40:05.650Z,"11km E of Quarry near Portola Valley, CA",quarry blast,4.32,31.61,0.211,7,reviewed,nc,nc
2016-02-08T19:35:50.460Z,36.7117,-116.3321,6.3,0,ml,6,242.04,0.097,0.0938,nn,nn00530494,2016-02-09T03:38:29.585Z,"43km ESE of Beatty, Nevada",earthquake,7.41,9.2,0,1,reviewed,nn,nn
2016-02-08T19:28:15.230Z,47.6775,-121.5745,7.612,1.12,ml,4,222,0.07958,0.04,uw,uw61107662,2016-02-08T21:14:00.430Z,"21km SSE of Gold Bar, Washington",earthquake,1.75,1.99,0.219,6,reviewed,uw,uw
2016-02-08T19:22:43.090Z,46.1161667,-122.162,7.11,0.64,ml,11,287,0.02043,0.12,uw,uw61107657,2016-02-08T19:56:44.210Z,"31km NE of Amboy, Washington",earthquake,0.86,0.48,0.12,8,reviewed,uw,uw
2016-02-08T19:12:33.110Z,38.7929993,-122.7676697,1.66,1.19,md,18,129,0.01582,0.03,nc,nc72588065,2016-02-08T22:15:06.462Z,"1km NNW of The Geysers, California",earthquake,0.26,0.47,0.05,6,automatic,nc,nc
2016-02-08T19:06:24.000Z,63.4305,-148.664,9.8,1.4,ml,,,,0.78,ak,ak12792174,2016-02-08T19:32:15.992Z,"14km ENE of Cantwell, Alaska",earthquake,0.7,0.2,,,automatic,ak,ak
2016-02-08T18:55:51.700Z,18.4643,-66.724,91,2.9,Md,16,172.8,0.11947593,0.21,pr,pr16039005,2016-02-10T17:44:06.040Z,"1km SW of Arecibo, Puerto Rico",earthquake,1.1,0.8,0,10,reviewed,pr,pr
2016-02-08T18:54:56.470Z,35.056,-118.353,-0.8,1.21,ml,26,54,0.06592,0.28,ci,ci37521760,2016-02-09T14:50:54.504Z,"12km SE of Tehachapi, California",quarry blast,0.5,31.61,0.143,15,reviewed,ci,ci
2016-02-08T18:54:00.160Z,40.5943333,-123.2116667,30.4,1.79,md,11,89,0.06578,0.18,nc,nc72588060,2016-02-08T21:30:05.362Z,"5km NNW of Hayfork, California",earthquake,0.75,0.87,0.064,9,reviewed,nc,nc
2016-02-08T18:42:06.165Z,38.5148,-118.5166,7.4,0.7,ml,12,106.49,0.114,0.0903,nn,nn00530444,2016-02-08T23:28:36.287Z,"9km E of Hawthorne, Nevada",earthquake,1.58,2.8,0.01,2,reviewed,nn,nn
2016-02-08T18:37:56.070Z,37.035,-121.4848333,8.57,0.88,md,15,91,0.009613,0.04,nc,nc72588055,2016-02-09T03:23:04.847Z,"8km ENE of Gilroy, California",earthquake,0.28,0.74,0.144,11,reviewed,nc,nc
2016-02-08T18:35:09.040Z,47.7618333,-113.8378333,8.89,-0.27,md,5,242,0.155,0.03,mb,mb80123879,2016-02-08T20:39:53.720Z,"25km ENE of Polson, Montana",earthquake,0.85,2.49,,1,reviewed,mb,mb
2016-02-08T18:34:32.320Z,35.9631667,-117.677,2.81,0.91,ml,10,57,0.02643,0.06,ci,ci37521752,2016-02-08T19:16:17.430Z,"21km E of Little Lake, California",earthquake,0.14,0.15,0.079,4,reviewed,ci,ci
2016-02-08T18:28:37.190Z,36.828,-121.8061667,9.56,1.21,md,18,149,0.08156,0.09,nc,nc72588050,2016-02-09T03:45:06.628Z,"5km W of Elkhorn, California",earthquake,0.23,0.77,0.25,15,reviewed,nc,nc
2016-02-08T18:10:17.260Z,38.8305016,-122.8079987,2,0.43,md,8,94,0.007279,0.01,nc,nc72590291,2016-02-08T18:27:05.479Z,"7km W of Cobb, California",earthquake,0.39,1.66,0.13,2,automatic,nc,nc
2016-02-08T18:03:40.120Z,33.703,-116.8173333,15.37,1.16,ml,34,60,0.07712,0.14,ci,ci37521744,2016-02-09T18:36:45.498Z,"9km SE of Valle Vista, California",earthquake,0.24,0.38,0.236,22,reviewed,ci,ci
2016-02-08T17:24:38.000Z,45.603,-67.326,1,2.2,mb_lg,,,,0.63,us,us20004yx4,2016-02-09T02:42:06.380Z,"44km S of Nackawic, Canada",earthquake,1.6,2,,,reviewed,ott,ott
2016-02-08T17:17:25.000Z,62.4031,-147.0107,29.2,2.1,ml,,,,1.1,ak,ak12790312,2016-02-08T18:05:26.583Z,"82km WNW of Glennallen, Alaska",earthquake,0.5,0.7,,,automatic,ak,ak
2016-02-08T17:16:07.000Z,45.592,-67.317,1,2,mb_lg,,,,0.26,us,us20004yx5,2016-02-09T02:45:57.040Z,"44km N of Calais, Maine",earthquake,2.9,2,,,reviewed,ott,ott
2016-02-08T16:55:48.830Z,38.8128319,-122.8241653,1.94,0.43,md,7,128,0.01332,0.02,nc,nc72590286,2016-02-08T18:11:05.442Z,"7km NW of The Geysers, California",earthquake,0.59,1.18,0.13,2,automatic,nc,nc
2016-02-08T16:51:54.000Z,19.4036674,-155.2441711,2.19,1.84,md,17,83,0.01265,0.11,hv,hv61172761,2016-02-08T16:54:55.220Z,"3km SSW of Volcano, Hawaii",earthquake,0.23,0.3,0.16,10,automatic,hv,hv
2016-02-08T16:50:07.960Z,46.1168333,-122.1626667,7.08,2.85,ml,27,90,0.01967,0.15,uw,uw61107642,2016-02-09T02:02:25.160Z,"31km NE of Amboy, Washington",earthquake,0.31,0.28,0.147,119,reviewed,uw,uw
2016-02-08T16:44:19.195Z,40.4126,-119.4003,0.8,2,ml,10,99.27,0.57,0.1224,nn,nn00530430,2016-02-08T17:34:34.802Z,"18km S of Gerlach-Empire, Nevada",earthquake,9.63,6.2,0.17,4,reviewed,nn,nn
2016-02-08T16:38:17.900Z,18.0366,-66.4179,16,2.6,Md,10,165.6,0.15810349,0.11,pr,pr16039006,2016-02-09T00:40:56.944Z,"0km ENE of Las Ollas, Puerto Rico",earthquake,0.4,0.8,0,7,reviewed,pr,pr
2016-02-08T16:19:13.090Z,-6.6214,154.7073,31.62,6.4,mww,,11,5.895,0.63,us,us20004yr0,2016-02-09T00:21:41.627Z,"92km WSW of Panguna, Papua New Guinea",earthquake,7.1,3.3,,,reviewed,us,us
2016-02-08T16:19:13.000Z,61.2828,-149.6272,25.6,2.1,ml,,,,0.72,ak,ak12788440,2016-02-08T17:23:32.143Z,"16km ENE of Anchorage, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-02-08T16:12:56.000Z,59.9534,-152.1803,62.1,2,ml,,,,0.15,ak,ak12788438,2016-02-08T17:23:31.156Z,"27km NW of Anchor Point, Alaska",earthquake,1.7,3,,,automatic,ak,ak
2016-02-08T15:41:59.283Z,40.375,-119.4016,9,2.9,ml,13,69.25,0.539,0.1159,nn,nn00530423,2016-02-08T23:25:37.812Z,"22km S of Gerlach-Empire, Nevada",earthquake,6.27,2.9,0.24,4,reviewed,nn,nn
2016-02-08T15:35:43.430Z,37.0034,14.8933,10,4.6,mb,,153,0.477,1.04,us,us20004yqw,2016-02-08T23:38:19.589Z,"6km S of Palazzolo Acreide, Italy",earthquake,7,1.9,0.103,28,reviewed,us,us
2016-02-08T15:35:36.000Z,61.9499,-148.3706,30.7,2.1,ml,,,,0.76,ak,ak12788436,2016-02-08T16:36:47.153Z,"30km NE of Sutton-Alpine, Alaska",earthquake,0.4,0.1,,,automatic,ak,ak
2016-02-08T15:29:59.900Z,32.4143333,-115.559,-0.05,2.33,ml,27,177,0.2149,0.24,ci,ci37521720,2016-02-09T01:29:35.479Z,"19km S of Progreso, B.C., MX",earthquake,0.48,0.92,0.171,27,reviewed,ci,ci
2016-02-08T15:25:14.880Z,5.9587,126.4802,99.75,4.5,mb,,118,1.421,0.95,us,us20004yqr,2016-02-08T17:44:27.205Z,"55km SE of Pondaguitan, Philippines",earthquake,9.5,7,0.085,41,reviewed,us,us
2016-02-08T15:19:46.580Z,-8.3819,115.6321,24.03,4.1,mb,,129,1.466,0.85,us,us20004yqq,2016-02-09T02:46:31.176Z,"2km E of Tistagede, Indonesia",earthquake,8.9,7.1,0.145,13,reviewed,us,us
2016-02-08T15:13:00.124Z,38.5141,-118.5226,7.6,0.1,ml,9,133.33,0.114,0.1242,nn,nn00530432,2016-02-08T23:27:46.222Z,"8km E of Hawthorne, Nevada",earthquake,2.22,3.8,0,1,reviewed,nn,nn
2016-02-08T15:11:29.000Z,59.7815,-153.0696,101.1,3.6,ml,65,68.3999945280004,,0.52,ak,ak12788425,2016-02-09T00:12:32.928Z,"69km W of Anchor Point, Alaska",earthquake,0.5,0.5,,,reviewed,ak,ak
2016-02-08T14:53:30.190Z,35.1891667,-118.5621667,8.54,1.61,ml,27,76,0.1118,0.11,ci,ci37521688,2016-02-09T01:20:12.108Z,"12km WNW of Tehachapi, California",earthquake,0.16,0.58,0.196,23,reviewed,ci,ci
2016-02-08T14:49:23.887Z,38.5186,-118.5168,8.9,0.5,ml,9,131.8,0.11,0.0973,nn,nn00530418,2016-02-08T23:23:31.624Z,"9km E of Hawthorne, Nevada",earthquake,2.12,3.7,0.05,2,reviewed,nn,nn
2016-02-08T14:40:56.960Z,38.7856674,-122.7368317,1.06,1.12,md,11,81,0.01721,0.04,nc,nc72590246,2016-02-08T16:19:33.219Z,"1km ENE of The Geysers, California",earthquake,0.35,0.87,0.18,4,automatic,nc,nc
2016-02-08T14:37:27.750Z,38.7949982,-122.7653351,2.82,0.56,md,11,78,0.01774,0.03,nc,nc72590236,2016-02-08T15:22:06.108Z,"2km NNW of The Geysers, California",earthquake,0.38,1.48,0.18,3,automatic,nc,nc
2016-02-08T14:36:17.301Z,38.515,-118.512,7.9,0.4,ml,6,177.13,0.114,0.075,nn,nn00530417,2016-02-08T23:27:29.957Z,"9km E of Hawthorne, Nevada",earthquake,3.33,6.3,0.13,2,reviewed,nn,nn
2016-02-08T14:34:13.700Z,36.446,-98.6918,7.188,2.9,ml,,102,,0.47,us,us20004yqh,2016-02-08T20:10:21.450Z,"27km NW of Fairview, Oklahoma",earthquake,2.7,7,,,reviewed,tul,tul
2016-02-08T14:26:14.000Z,62.1319,-151.2028,73.2,1.6,ml,,,,0.31,ak,ak12788421,2016-02-08T15:00:23.773Z,"60km WSW of Talkeetna, Alaska",earthquake,1.2,1,,,automatic,ak,ak
2016-02-08T14:21:41.620Z,38.7858315,-122.7369995,1.41,0.81,md,8,85,0.0026,0.01,nc,nc72590231,2016-02-08T14:54:05.266Z,"1km ENE of The Geysers, California",earthquake,0.4,0.84,0.15,3,automatic,nc,nc
2016-02-08T13:58:42.711Z,38.5123,-118.5204,6.9,0.3,ml,10,117.19,0.116,0.117,nn,nn00530463,2016-02-08T23:29:55.199Z,"9km E of Hawthorne, Nevada",earthquake,1.96,3.1,0,1,reviewed,nn,nn
2016-02-08T13:44:12.602Z,38.6441,-119.5349,11.4,1.3,ml,13,79.03,0.257,0.1132,nn,nn00530414,2016-02-08T23:25:10.788Z,"22km SW of Smith Valley, Nevada",earthquake,1.46,3,0.19,3,reviewed,nn,nn
2016-02-08T13:31:34.560Z,33.5288333,-116.4698333,8.46,0.73,ml,24,53,0.03726,0.19,ci,ci37521680,2016-02-08T13:58:49.959Z,"19km E of Anza, California",earthquake,0.32,0.63,0.157,22,reviewed,ci,ci
2016-02-08T13:28:42.990Z,45.0391667,-111.8395,8.49,0.95,ml,9,106,0.241,0.12,mb,mb80123904,2016-02-08T22:48:53.520Z,"29km SSE of Virginia City, Montana",earthquake,0.59,3.61,0.04,2,reviewed,mb,mb
2016-02-08T13:28:36.990Z,37.7563333,-122.1463333,2.05,0.87,md,9,170,0.03456,0.02,nc,nc72590226,2016-02-09T03:03:05.547Z,"3km NNE of San Leandro, California",earthquake,0.49,0.87,0.393,6,reviewed,nc,nc
2016-02-08T13:26:35.690Z,38.7285,-122.2428333,7.27,1.6,md,17,104,0.07108,0.07,nc,nc72590221,2016-02-10T02:46:04.052Z,"20km WNW of Esparto, California",earthquake,0.24,0.73,0.323,12,reviewed,nc,nc
2016-02-08T13:17:08.640Z,33.5248333,-116.4735,8.9,1.24,ml,43,54,0.03996,0.14,ci,ci37521672,2016-02-09T01:18:12.250Z,"19km E of Anza, California",earthquake,0.16,0.32,0.226,23,reviewed,ci,ci
2016-02-08T13:13:18.873Z,36.952,-118.2026,16.9,0.8,ml,9,153.29,0.105,0.0504,nn,nn00530413,2016-02-08T23:28:17.776Z,"24km SSE of Big Pine, California",earthquake,4.6,1.9,0,1,reviewed,nn,nn
2016-02-08T12:54:10.510Z,33.523,-116.4685,8.8,0.51,ml,16,81,0.03576,0.1,ci,ci37521664,2016-02-08T23:26:56.170Z,"19km E of Anza, California",earthquake,0.22,0.61,0.129,7,reviewed,ci,ci
2016-02-08T12:47:46.030Z,33.5188333,-116.4748333,8.58,2.5,ml,93,29,0.0413,0.17,ci,ci37521656,2016-02-08T23:19:30.690Z,"19km ESE of Anza, California",earthquake,0.12,0.26,0.224,26,reviewed,ci,ci
2016-02-08T12:40:27.000Z,62.197,-149.248,28.9,1.9,ml,,,,0.83,ak,ak12788419,2016-02-08T13:31:00.574Z,"31km E of Y, Alaska",earthquake,0.4,0.3,,,automatic,ak,ak
2016-02-08T12:39:43.870Z,34.168,-117.4295,10.81,0.95,ml,29,58,0.06406,0.12,ci,ci37521648,2016-02-08T22:10:57.039Z,"6km SSW of Devore, California",earthquake,0.18,0.35,0.166,20,reviewed,ci,ci
2016-02-08T12:31:56.240Z,33.0145,-116.4521667,9.56,0.94,ml,20,64,0.1247,0.2,ci,ci37521640,2016-02-08T13:59:07.514Z,"16km ESE of Julian, California",earthquake,0.35,1.29,0.108,15,reviewed,ci,ci
2016-02-08T12:13:19.630Z,-32.1033,-71.9252,22.34,4.7,mb,,186,0.948,0.89,us,us20004yq6,2016-02-08T20:15:57.921Z,"75km WNW of La Ligua, Chile",earthquake,5.3,5.9,0.153,13,reviewed,us,us
2016-02-08T12:05:55.020Z,-19.2461,168.5603,48.81,4.9,mb,,78,2.278,1.12,us,us20004yq4,2016-02-08T20:08:43.146Z,"81km WNW of Isangel, Vanuatu",earthquake,8.3,7.1,0.091,38,reviewed,us,us
2016-02-08T12:01:50.500Z,18.9064,-67.581,8,2.7,Md,5,313.2,0.52731107,0.21,pr,pr16039004,2016-02-08T20:04:20.602Z,"68km NW of San Antonio, Puerto Rico",earthquake,2.2,1.7,0,5,reviewed,pr,pr
2016-02-08T11:48:35.150Z,33.598,-116.8168333,7.77,0.38,ml,16,111,0.04107,0.06,ci,ci37521632,2016-02-08T13:59:10.490Z,"14km WNW of Anza, California",earthquake,0.22,0.35,0.097,12,reviewed,ci,ci
2016-02-08T11:34:23.000Z,65.3882,-150.4141,12.3,1.8,ml,,,,0.88,ak,ak12786571,2016-02-08T12:03:45.403Z,"44km NNE of Manley Hot Springs, Alaska",earthquake,0.8,0.4,,,automatic,ak,ak
2016-02-08T11:23:51.010Z,44.268,-114.5951667,8.15,2.27,ml,12,61,0.189,0.21,mb,mb80123834,2016-02-08T18:37:40.030Z,"39km SW of Challis, Idaho",earthquake,0.99,1.85,0.127,6,reviewed,mb,mb
2016-02-08T11:20:47.730Z,19.3959999,-155.6243286,3.22,1.88,md,9,124,0.007385,0.29,hv,hv61172646,2016-02-08T11:23:59.950Z,"25km NW of Pahala, Hawaii",earthquake,0.75,0.5,0.06,4,automatic,hv,hv
2016-02-08T11:17:21.808Z,37.6542,-118.4239,8.3,0.6,mb,6,191.21,0.088,0.0923,nn,nn00530433,2016-02-08T23:28:00.954Z,"29km N of Dixon Lane-Meadow Creek, California",earthquake,5.11,4,,,reviewed,nn,nn
2016-02-08T10:50:32.317Z,38.5151,-118.5159,7.7,0.2,ml,5,179.33,0.113,0.1239,nn,nn00530409,2016-02-08T23:26:58.341Z,"9km E of Hawthorne, Nevada",earthquake,3.92,10.6,0.3,2,reviewed,nn,nn
2016-02-08T10:45:36.600Z,33.4845,-116.4756667,14.16,0.58,ml,23,101,0.05699,0.11,ci,ci37521624,2016-02-08T21:54:25.790Z,"20km ESE of Anza, California",earthquake,0.31,0.46,0.164,11,reviewed,ci,ci
2016-02-08T10:43:26.363Z,38.7429,-119.6792,9.7,1.5,ml,12,150.68,0.161,0.1584,nn,nn00530408,2016-02-08T23:23:12.480Z,"17km SSE of Gardnerville Ranchos, Nevada",earthquake,1.36,5,0.25,3,reviewed,nn,nn
2016-02-08T10:41:17.870Z,47.5643333,-122.9081667,20.179,0.45,ml,5,156,0.05634,0.12,uw,uw61107612,2016-02-08T19:01:23.530Z,"10km SW of Seabeck, Washington",earthquake,0.71,0.92,0.213,3,reviewed,uw,uw
2016-02-08T10:38:49.300Z,18.8365,-64.3358,13,2.4,Md,4,331.2,0.49407341,0.18,pr,pr16039003,2016-02-08T11:41:58.787Z,"55km NNE of Road Town, British Virgin Islands",earthquake,8.2,9.7,0,4,reviewed,pr,pr
2016-02-08T10:37:50.140Z,32.36,-115.2416667,20.66,2.17,ml,25,174,0.07994,0.22,ci,ci37521616,2016-02-08T21:46:06.129Z,"5km W of Delta, B.C., MX",earthquake,0.72,1.78,0.158,22,reviewed,ci,ci
2016-02-08T10:24:53.000Z,61.5538,-146.3411,30.2,1.8,ml,,,,1.18,ak,ak12786569,2016-02-08T11:18:19.336Z,"47km N of Valdez, Alaska",earthquake,0.4,0.2,,,automatic,ak,ak
2016-02-08T10:12:57.440Z,36.9691667,-121.6106667,3.87,0.87,md,17,75,0.08587,0.07,nc,nc72590196,2016-02-09T02:13:28.000Z,"5km SW of Gilroy, California",earthquake,0.25,1.22,0.271,14,reviewed,nc,nc
2016-02-08T10:12:42.729Z,38.5112,-118.5106,5.9,0.5,ml,9,115.37,0.117,0.0744,nn,nn00530407,2016-02-08T23:26:46.157Z,"10km E of Hawthorne, Nevada",earthquake,2.98,3.8,0.38,3,reviewed,nn,nn
2016-02-08T10:12:03.390Z,33.4703333,-116.4861667,10.97,0.74,ml,21,99,0.07317,0.23,ci,ci37521608,2016-02-08T13:59:28.483Z,"20km ESE of Anza, California",earthquake,0.39,0.85,0.205,20,reviewed,ci,ci
2016-02-08T10:08:13.170Z,38.8310013,-122.7728348,2.35,0.53,md,9,117,0.002343,0.02,nc,nc72590191,2016-02-08T11:06:04.533Z,"4km WNW of Cobb, California",earthquake,0.85,0.68,0.2,4,automatic,nc,nc
2016-02-08T09:55:28.390Z,33.28,-116.8331667,8.13,1.31,ml,49,47,0.07625,0.17,ci,ci37521600,2016-02-08T14:00:55.960Z,"8km WNW of Lake Henshaw, California",earthquake,0.18,0.61,0.157,26,reviewed,ci,ci
2016-02-08T09:49:05.000Z,45.597,-67.341,1,1.9,mb_lg,,,,0.54,us,us20004yx2,2016-02-09T02:34:48.040Z,"45km N of Calais, Maine",earthquake,1.8,2,,,reviewed,ott,ott
2016-02-08T09:47:40.070Z,19.3976669,-155.4848328,8.65,1.93,md,49,29,0.03644,0.18,hv,hv61172566,2016-02-08T09:51:00.650Z,"21km N of Pahala, Hawaii",earthquake,0.26,0.61,0.2,26,automatic,hv,hv
2016-02-08T09:43:36.000Z,45.611,-67.339,1,2.7,mb_lg,,,,0.55,us,us20004yx1,2016-02-09T02:28:04.815Z,"43km SSW of Nackawic, Canada",earthquake,2.8,2,,,reviewed,ott,ott
